Run.ID,Fuel,Fuel.DESCRIPTION,Technology,Technology.DESCRIPTION,Emission,Emission.DESCRIPTION,Year,RateOfDemand,Demand,NumberOfNewTechnologyUnits,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,RateOfActivity,RateOfTotalActivity,TotalTechnologyAnnualActivity,TotalAnnualTechnologyActivityByMode,TotalTechnologyModelPeriodActivity,RateOfProductionByTechnologyByMode,RateOfProductionByTechnology,ProductionByTechnology,ProductionByTechnologyAnnual,RateOfProduction,Production,RateOfUseByTechnologyByMode,RateOfUseByTechnology,UseByTechnologyAnnual,UseByTechnology,UseAnnual,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,TotalCapacityInReserveMargin,DemandNeedingReserveMargin,TotalREProductionAnnual,RETotalProductionOfTargetFuelAnnual,AnnualTechnologyEmissionByMode,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,ModelPeriodEmissions
BAU,azucar_local,,Azucar,,,,2025,,,,,,,,,,,,3.17759,3.17759,3.17759,3.17759,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,azucar_local,,Azucar,,,,2026,,,,,,,,,,,,3.26586,3.26586,3.26586,3.26586,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,azucar_local,,Azucar,,,,2027,,,,,,,,,,,,3.35788,3.35788,3.35788,3.35788,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,azucar_local,,Azucar,,,,2028,,,,,,,,,,,,3.45379,3.45379,3.45379,3.45379,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,azucar_local,,Azucar,,,,2029,,,,,,,,,,,,3.55372,3.55372,3.55372,3.55372,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,azucar_local,,Azucar,,,,2030,,,,,,,,,,,,3.6578,3.6578,3.6578,3.6578,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,azucar_local,,Azucar,,,,2031,,,,,,,,,,,,3.76619,3.76619,3.76619,3.76619,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,azucar_local,,Azucar,,,,2032,,,,,,,,,,,,3.87903,3.87903,3.87903,3.87903,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,azucar_local,,Azucar,,,,2033,,,,,,,,,,,,3.99648,3.99648,3.99648,3.99648,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,azucar_local,,Azucar,,,,2034,,,,,,,,,,,,4.1187,4.1187,4.1187,4.1187,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,azucar_local,,Azucar,,,,2035,,,,,,,,,,,,4.24586,4.24586,4.24586,4.24586,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,azucar_local,,Azucar,,,,2036,,,,,,,,,,,,4.37815,4.37815,4.37815,4.37815,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,azucar_local,,Azucar,,,,2037,,,,,,,,,,,,4.51578,4.51578,4.51578,4.51578,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,azucar_local,,Azucar,,,,2038,,,,,,,,,,,,4.65894,4.65894,4.65894,4.65894,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,azucar_local,,Azucar,,,,2039,,,,,,,,,,,,4.80787,4.80787,4.80787,4.80787,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,azucar_local,,Azucar,,,,2040,,,,,,,,,,,,4.96282,4.96282,4.96282,4.96282,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,azucar_local,,Azucar,,,,2041,,,,,,,,,,,,5.12406,5.12406,5.12406,5.12406,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,azucar_local,,Azucar,,,,2042,,,,,,,,,,,,5.29185,5.29185,5.29185,5.29185,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,azucar_local,,Azucar,,,,2043,,,,,,,,,,,,5.46651,5.46651,5.46651,5.46651,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,azucar_local,,Azucar,,,,2044,,,,,,,,,,,,5.64834,5.64834,5.64834,5.64834,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,azucar_local,,Azucar,,,,2045,,,,,,,,,,,,5.83767,5.83767,5.83767,5.83767,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,azucar_local,,Azucar,,,,2046,,,,,,,,,,,,6.03486,6.03486,6.03486,6.03486,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,azucar_local,,Azucar,,,,2047,,,,,,,,,,,,6.24028,6.24028,6.24028,6.24028,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,azucar_local,,Azucar,,,,2048,,,,,,,,,,,,6.45431,6.45431,6.45431,6.45431,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,azucar_local,,Azucar,,,,2049,,,,,,,,,,,,6.67737,6.67737,6.67737,6.67737,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,azucar_local,,Azucar,,,,2050,,,,,,,,,,,,6.90989,6.90989,6.90989,6.90989,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,cardamomo_local,,Cardamomo,,,,2016,,,,,,,,,,,,0.0354766,0.0354766,0.0354766,0.0354766,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,cardamomo_local,,Cardamomo,,,,2017,,,,,,,,,,,,0.0361685,0.0361685,0.0361685,0.0361685,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,cardamomo_local,,Cardamomo,,,,2018,,,,,,,,,,,,0.03538,0.03538,0.03538,0.03538,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,cardamomo_local,,Cardamomo,,,,2019,,,,,,,,,,,,0.035674,0.035674,0.035674,0.035674,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,cardamomo_local,,Cardamomo,,,,2020,,,,,,,,,,,,0.0357409,0.0357409,0.0357409,0.0357409,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,cardamomo_local,,Cardamomo,,,,2021,,,,,,,,,,,,0.0356029,0.0356029,0.0356029,0.0356029,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,cardamomo_local,,Cardamomo,,,,2022,,,,,,,,,,,,0.0365391,0.0365391,0.0365391,0.0365391,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,cardamomo_local,,Cardamomo,,,,2023,,,,,,,,,,,,0.0372926,0.0372926,0.0372926,0.0372926,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,cardamomo_local,,Cardamomo,,,,2024,,,,,,,,,,,,0.0382979,0.0382979,0.0382979,0.0382979,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,cardamomo_local,,Cardamomo,,,,2025,,,,,,,,,,,,0.0393462,0.0393462,0.0393462,0.0393462,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,cardamomo_local,,Cardamomo,,,,2026,,,,,,,,,,,,0.0404392,0.0404392,0.0404392,0.0404392,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,cardamomo_local,,Cardamomo,,,,2027,,,,,,,,,,,,0.0415786,0.0415786,0.0415786,0.0415786,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,cardamomo_local,,Cardamomo,,,,2028,,,,,,,,,,,,0.0427662,0.0427662,0.0427662,0.0427662,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,cardamomo_local,,Cardamomo,,,,2029,,,,,,,,,,,,0.0440035,0.0440035,0.0440035,0.0440035,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,cardamomo_local,,Cardamomo,,,,2030,,,,,,,,,,,,0.0452924,0.0452924,0.0452924,0.0452924,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,cardamomo_local,,Cardamomo,,,,2031,,,,,,,,,,,,0.0466345,0.0466345,0.0466345,0.0466345,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,cardamomo_local,,Cardamomo,,,,2032,,,,,,,,,,,,0.0480317,0.0480317,0.0480317,0.0480317,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,cardamomo_local,,Cardamomo,,,,2033,,,,,,,,,,,,0.049486,0.049486,0.049486,0.049486,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,cardamomo_local,,Cardamomo,,,,2034,,,,,,,,,,,,0.0509993,0.0509993,0.0509993,0.0509993,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,cardamomo_local,,Cardamomo,,,,2035,,,,,,,,,,,,0.0525739,0.0525739,0.0525739,0.0525739,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,cardamomo_local,,Cardamomo,,,,2036,,,,,,,,,,,,0.054212,0.054212,0.054212,0.054212,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,cardamomo_local,,Cardamomo,,,,2037,,,,,,,,,,,,0.0559161,0.0559161,0.0559161,0.0559161,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,cardamomo_local,,Cardamomo,,,,2038,,,,,,,,,,,,0.0576888,0.0576888,0.0576888,0.0576888,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,cardamomo_local,,Cardamomo,,,,2039,,,,,,,,,,,,0.059533,0.059533,0.059533,0.059533,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,cardamomo_local,,Cardamomo,,,,2040,,,,,,,,,,,,0.0614516,0.0614516,0.0614516,0.0614516,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,cardamomo_local,,Cardamomo,,,,2041,,,,,,,,,,,,0.0634481,0.0634481,0.0634481,0.0634481,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,cardamomo_local,,Cardamomo,,,,2042,,,,,,,,,,,,0.0655258,0.0655258,0.0655258,0.0655258,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,cardamomo_local,,Cardamomo,,,,2043,,,,,,,,,,,,0.0676885,0.0676885,0.0676885,0.0676885,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,cardamomo_local,,Cardamomo,,,,2044,,,,,,,,,,,,0.0699399,0.0699399,0.0699399,0.0699399,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,cardamomo_local,,Cardamomo,,,,2045,,,,,,,,,,,,0.0722844,0.0722844,0.0722844,0.0722844,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,cardamomo_local,,Cardamomo,,,,2046,,,,,,,,,,,,0.0747261,0.0747261,0.0747261,0.0747261,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,cardamomo_local,,Cardamomo,,,,2047,,,,,,,,,,,,0.0772696,0.0772696,0.0772696,0.0772696,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,cardamomo_local,,Cardamomo,,,,2048,,,,,,,,,,,,0.0799198,0.0799198,0.0799198,0.0799198,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,cardamomo_local,,Cardamomo,,,,2049,,,,,,,,,,,,0.0826818,0.0826818,0.0826818,0.0826818,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,cardamomo_local,,Cardamomo,,,,2050,,,,,,,,,,,,0.085561,0.085561,0.085561,0.085561,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,banano_local,,Banano,,,,2016,,,,,,,,,,,,3.77513,3.77513,3.77513,3.77513,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,banano_local,,Banano,,,,2017,,,,,,,,,,,,4.08268,4.08268,4.08268,4.08268,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,banano_local,,Banano,,,,2018,,,,,,,,,,,,4.20723,4.20723,4.20723,4.20723,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,banano_local,,Banano,,,,2019,,,,,,,,,,,,3.91114,3.91114,3.91114,3.91114,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,banano_local,,Banano,,,,2020,,,,,,,,,,,,4.0555,4.0555,4.0555,4.0555,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,banano_local,,Banano,,,,2021,,,,,,,,,,,,4.27266,4.27266,4.27266,4.27266,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,banano_local,,Banano,,,,2022,,,,,,,,,,,,4.38502,4.38502,4.38502,4.38502,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,banano_local,,Banano,,,,2023,,,,,,,,,,,,4.47544,4.47544,4.47544,4.47544,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,banano_local,,Banano,,,,2024,,,,,,,,,,,,4.59608,4.59608,4.59608,4.59608,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,banano_local,,Banano,,,,2025,,,,,,,,,,,,4.72189,4.72189,4.72189,4.72189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,banano_local,,Banano,,,,2026,,,,,,,,,,,,4.85306,4.85306,4.85306,4.85306,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,banano_local,,Banano,,,,2027,,,,,,,,,,,,4.9898,4.9898,4.9898,4.9898,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,banano_local,,Banano,,,,2028,,,,,,,,,,,,5.13232,5.13232,5.13232,5.13232,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,banano_local,,Banano,,,,2029,,,,,,,,,,,,5.28081,5.28081,5.28081,5.28081,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,banano_local,,Banano,,,,2030,,,,,,,,,,,,5.43548,5.43548,5.43548,5.43548,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,banano_local,,Banano,,,,2031,,,,,,,,,,,,5.59655,5.59655,5.59655,5.59655,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,banano_local,,Banano,,,,2032,,,,,,,,,,,,5.76423,5.76423,5.76423,5.76423,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,banano_local,,Banano,,,,2033,,,,,,,,,,,,5.93875,5.93875,5.93875,5.93875,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,banano_local,,Banano,,,,2034,,,,,,,,,,,,6.12036,6.12036,6.12036,6.12036,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,banano_local,,Banano,,,,2035,,,,,,,,,,,,6.30933,6.30933,6.30933,6.30933,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,banano_local,,Banano,,,,2036,,,,,,,,,,,,6.50592,6.50592,6.50592,6.50592,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,banano_local,,Banano,,,,2037,,,,,,,,,,,,6.71042,6.71042,6.71042,6.71042,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,banano_local,,Banano,,,,2038,,,,,,,,,,,,6.92316,6.92316,6.92316,6.92316,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,banano_local,,Banano,,,,2039,,,,,,,,,,,,7.14448,7.14448,7.14448,7.14448,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,banano_local,,Banano,,,,2040,,,,,,,,,,,,7.37473,7.37473,7.37473,7.37473,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,banano_local,,Banano,,,,2041,,,,,,,,,,,,7.61433,7.61433,7.61433,7.61433,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,banano_local,,Banano,,,,2042,,,,,,,,,,,,7.86367,7.86367,7.86367,7.86367,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,banano_local,,Banano,,,,2043,,,,,,,,,,,,8.12321,8.12321,8.12321,8.12321,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,banano_local,,Banano,,,,2044,,,,,,,,,,,,8.3934,8.3934,8.3934,8.3934,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,banano_local,,Banano,,,,2045,,,,,,,,,,,,8.67475,8.67475,8.67475,8.67475,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,banano_local,,Banano,,,,2046,,,,,,,,,,,,8.96778,8.96778,8.96778,8.96778,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,banano_local,,Banano,,,,2047,,,,,,,,,,,,9.27303,9.27303,9.27303,9.27303,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,banano_local,,Banano,,,,2048,,,,,,,,,,,,9.59108,9.59108,9.59108,9.59108,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,banano_local,,Banano,,,,2049,,,,,,,,,,,,9.92254,9.92254,9.92254,9.92254,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,banano_local,,Banano,,,,2050,,,,,,,,,,,,10.2681,10.2681,10.2681,10.2681,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,hule_local,,Hule,,,,2016,,,,,,,,,,,,0.332755,0.332755,0.332755,0.332755,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,hule_local,,Hule,,,,2017,,,,,,,,,,,,0.238184,0.238184,0.238184,0.238184,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,hule_local,,Hule,,,,2018,,,,,,,,,,,,0.329289,0.329289,0.329289,0.329289,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,hule_local,,Hule,,,,2019,,,,,,,,,,,,0.280893,0.280893,0.280893,0.280893,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,hule_local,,Hule,,,,2020,,,,,,,,,,,,0.342607,0.342607,0.342607,0.342607,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,hule_local,,Hule,,,,2021,,,,,,,,,,,,0.304723,0.304723,0.304723,0.304723,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,hule_local,,Hule,,,,2022,,,,,,,,,,,,0.312736,0.312736,0.312736,0.312736,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,hule_local,,Hule,,,,2023,,,,,,,,,,,,0.319184,0.319184,0.319184,0.319184,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,hule_local,,Hule,,,,2024,,,,,,,,,,,,0.327789,0.327789,0.327789,0.327789,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,hule_local,,Hule,,,,2025,,,,,,,,,,,,0.336761,0.336761,0.336761,0.336761,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,hule_local,,Hule,,,,2026,,,,,,,,,,,,0.346116,0.346116,0.346116,0.346116,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,hule_local,,Hule,,,,2027,,,,,,,,,,,,0.355869,0.355869,0.355869,0.355869,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,hule_local,,Hule,,,,2028,,,,,,,,,,,,0.366033,0.366033,0.366033,0.366033,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,hule_local,,Hule,,,,2029,,,,,,,,,,,,0.376623,0.376623,0.376623,0.376623,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,hule_local,,Hule,,,,2030,,,,,,,,,,,,0.387654,0.387654,0.387654,0.387654,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,hule_local,,Hule,,,,2031,,,,,,,,,,,,0.399141,0.399141,0.399141,0.399141,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,hule_local,,Hule,,,,2032,,,,,,,,,,,,0.4111,0.4111,0.4111,0.4111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,hule_local,,Hule,,,,2033,,,,,,,,,,,,0.423547,0.423547,0.423547,0.423547,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,hule_local,,Hule,,,,2034,,,,,,,,,,,,0.436499,0.436499,0.436499,0.436499,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,hule_local,,Hule,,,,2035,,,,,,,,,,,,0.449976,0.449976,0.449976,0.449976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,hule_local,,Hule,,,,2036,,,,,,,,,,,,0.463997,0.463997,0.463997,0.463997,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,hule_local,,Hule,,,,2037,,,,,,,,,,,,0.478582,0.478582,0.478582,0.478582,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,hule_local,,Hule,,,,2038,,,,,,,,,,,,0.493754,0.493754,0.493754,0.493754,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,hule_local,,Hule,,,,2039,,,,,,,,,,,,0.509538,0.509538,0.509538,0.509538,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,hule_local,,Hule,,,,2040,,,,,,,,,,,,0.52596,0.52596,0.52596,0.52596,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,hule_local,,Hule,,,,2041,,,,,,,,,,,,0.543048,0.543048,0.543048,0.543048,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,hule_local,,Hule,,,,2042,,,,,,,,,,,,0.560831,0.560831,0.560831,0.560831,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,hule_local,,Hule,,,,2043,,,,,,,,,,,,0.579341,0.579341,0.579341,0.579341,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,hule_local,,Hule,,,,2044,,,,,,,,,,,,0.598611,0.598611,0.598611,0.598611,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,hule_local,,Hule,,,,2045,,,,,,,,,,,,0.618677,0.618677,0.618677,0.618677,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,hule_local,,Hule,,,,2046,,,,,,,,,,,,0.639575,0.639575,0.639575,0.639575,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,hule_local,,Hule,,,,2047,,,,,,,,,,,,0.661345,0.661345,0.661345,0.661345,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,hule_local,,Hule,,,,2048,,,,,,,,,,,,0.684028,0.684028,0.684028,0.684028,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,hule_local,,Hule,,,,2049,,,,,,,,,,,,0.707668,0.707668,0.707668,0.707668,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,hule_local,,Hule,,,,2050,,,,,,,,,,,,0.73231,0.73231,0.73231,0.73231,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,palma_local,,Palma,,,,2016,,,,,,,,,,,,0.889182,0.889182,0.889182,0.889182,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,palma_local,,Palma,,,,2017,,,,,,,,,,,,0.982325,0.982325,0.982325,0.982325,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,palma_local,,Palma,,,,2018,,,,,,,,,,,,0.992057,0.992057,0.992057,0.992057,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,palma_local,,Palma,,,,2019,,,,,,,,,,,,1.00372,1.00372,1.00372,1.00372,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,palma_local,,Palma,,,,2020,,,,,,,,,,,,1.04461,1.04461,1.04461,1.04461,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,palma_local,,Palma,,,,2021,,,,,,,,,,,,1.0941,1.0941,1.0941,1.0941,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,palma_local,,Palma,,,,2022,,,,,,,,,,,,1.12287,1.12287,1.12287,1.12287,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,palma_local,,Palma,,,,2023,,,,,,,,,,,,1.14602,1.14602,1.14602,1.14602,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,palma_local,,Palma,,,,2024,,,,,,,,,,,,1.17692,1.17692,1.17692,1.17692,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,palma_local,,Palma,,,,2025,,,,,,,,,,,,1.20913,1.20913,1.20913,1.20913,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,palma_local,,Palma,,,,2026,,,,,,,,,,,,1.24272,1.24272,1.24272,1.24272,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,palma_local,,Palma,,,,2027,,,,,,,,,,,,1.27774,1.27774,1.27774,1.27774,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,palma_local,,Palma,,,,2028,,,,,,,,,,,,1.31423,1.31423,1.31423,1.31423,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,palma_local,,Palma,,,,2029,,,,,,,,,,,,1.35225,1.35225,1.35225,1.35225,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,palma_local,,Palma,,,,2030,,,,,,,,,,,,1.39186,1.39186,1.39186,1.39186,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,palma_local,,Palma,,,,2031,,,,,,,,,,,,1.43311,1.43311,1.43311,1.43311,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,palma_local,,Palma,,,,2032,,,,,,,,,,,,1.47604,1.47604,1.47604,1.47604,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,palma_local,,Palma,,,,2033,,,,,,,,,,,,1.52073,1.52073,1.52073,1.52073,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,palma_local,,Palma,,,,2034,,,,,,,,,,,,1.56724,1.56724,1.56724,1.56724,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,palma_local,,Palma,,,,2035,,,,,,,,,,,,1.61563,1.61563,1.61563,1.61563,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,palma_local,,Palma,,,,2036,,,,,,,,,,,,1.66597,1.66597,1.66597,1.66597,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,palma_local,,Palma,,,,2037,,,,,,,,,,,,1.71834,1.71834,1.71834,1.71834,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,palma_local,,Palma,,,,2038,,,,,,,,,,,,1.77281,1.77281,1.77281,1.77281,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,palma_local,,Palma,,,,2039,,,,,,,,,,,,1.82948,1.82948,1.82948,1.82948,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,palma_local,,Palma,,,,2040,,,,,,,,,,,,1.88845,1.88845,1.88845,1.88845,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,palma_local,,Palma,,,,2041,,,,,,,,,,,,1.9498,1.9498,1.9498,1.9498,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,palma_local,,Palma,,,,2042,,,,,,,,,,,,2.01365,2.01365,2.01365,2.01365,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,palma_local,,Palma,,,,2043,,,,,,,,,,,,2.08011,2.08011,2.08011,2.08011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,palma_local,,Palma,,,,2044,,,,,,,,,,,,2.1493,2.1493,2.1493,2.1493,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,palma_local,,Palma,,,,2045,,,,,,,,,,,,2.22134,2.22134,2.22134,2.22134,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,palma_local,,Palma,,,,2046,,,,,,,,,,,,2.29638,2.29638,2.29638,2.29638,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,palma_local,,Palma,,,,2047,,,,,,,,,,,,2.37454,2.37454,2.37454,2.37454,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,palma_local,,Palma,,,,2048,,,,,,,,,,,,2.45599,2.45599,2.45599,2.45599,,,,,,,,,,,,,,,,,,,,,,,,,,,,
