Run.ID,Fuel,Fuel.DESCRIPTION,Technology,Technology.DESCRIPTION,Emission,Emission.DESCRIPTION,Year,RateOfDemand,Demand,NumberOfNewTechnologyUnits,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,RateOfActivity,RateOfTotalActivity,TotalTechnologyAnnualActivity,TotalAnnualTechnologyActivityByMode,TotalTechnologyModelPeriodActivity,RateOfProductionByTechnologyByMode,RateOfProductionByTechnology,ProductionByTechnology,ProductionByTechnologyAnnual,RateOfProduction,Production,RateOfUseByTechnologyByMode,RateOfUseByTechnology,UseByTechnologyAnnual,UseByTechnology,UseAnnual,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,TotalCapacityInReserveMargin,DemandNeedingReserveMargin,TotalREProductionAnnual,RETotalProductionOfTargetFuelAnnual,AnnualTechnologyEmissionByMode,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,ModelPeriodEmissions
BAU,,,Leche,,co2e,,2040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.162804,0.162804,,,,,
BAU,,,Leche,,co2e,,2041.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.163449,0.163449,,,,,
BAU,,,Leche,,co2e,,2042.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.164061,0.164061,,,,,
BAU,,,Leche,,co2e,,2043.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.164638,0.164638,,,,,
BAU,,,Leche,,co2e,,2044.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.165177,0.165177,,,,,
BAU,,,Leche,,co2e,,2045.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.165677,0.165677,,,,,
BAU,,,Leche,,co2e,,2046.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16614,0.16614,,,,,
BAU,,,Leche,,co2e,,2047.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.166569,0.166569,,,,,
BAU,,,Leche,,co2e,,2048.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.166961,0.166961,,,,,
BAU,,,Leche,,co2e,,2049.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167315,0.167315,,,,,
BAU,,,Leche,,co2e,,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167628,0.167628,,,,,
BAU,,,Otros_cultivos,,co2e,,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174979,0.174979,,,,,
BAU,,,Otros_cultivos,,co2e,,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174979,0.174979,,,,,
BAU,,,Otros_cultivos,,co2e,,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174979,0.174979,,,,,
BAU,,,Otros_cultivos,,co2e,,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174979,0.174979,,,,,
BAU,,,Otros_cultivos,,co2e,,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174979,0.174979,,,,,
BAU,,,Otros_cultivos,,co2e,,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174979,0.174979,,,,,
BAU,,,Otros_cultivos,,co2e,,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174979,0.174979,,,,,
BAU,,,Otros_cultivos,,co2e,,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174979,0.174979,,,,,
BAU,,,Otros_cultivos,,co2e,,2024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174979,0.174979,,,,,
BAU,,,Otros_cultivos,,co2e,,2025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174979,0.174979,,,,,
BAU,,,Otros_cultivos,,co2e,,2026.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174979,0.174979,,,,,
BAU,,,Otros_cultivos,,co2e,,2027.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174979,0.174979,,,,,
BAU,,,Otros_cultivos,,co2e,,2028.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174979,0.174979,,,,,
BAU,,,Otros_cultivos,,co2e,,2029.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174979,0.174979,,,,,
BAU,,,Otros_cultivos,,co2e,,2030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174979,0.174979,,,,,
BAU,,,Otros_cultivos,,co2e,,2031.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174979,0.174979,,,,,
BAU,,,Otros_cultivos,,co2e,,2032.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174979,0.174979,,,,,
BAU,,,Otros_cultivos,,co2e,,2033.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174979,0.174979,,,,,
BAU,,,Otros_cultivos,,co2e,,2034.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174979,0.174979,,,,,
BAU,,,Otros_cultivos,,co2e,,2035.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174979,0.174979,,,,,
BAU,,,Otros_cultivos,,co2e,,2036.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174979,0.174979,,,,,
BAU,,,Otros_cultivos,,co2e,,2037.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174979,0.174979,,,,,
BAU,,,Otros_cultivos,,co2e,,2038.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174979,0.174979,,,,,
BAU,,,Otros_cultivos,,co2e,,2039.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174979,0.174979,,,,,
BAU,,,Otros_cultivos,,co2e,,2040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174979,0.174979,,,,,
BAU,,,Otros_cultivos,,co2e,,2041.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174979,0.174979,,,,,
BAU,,,Otros_cultivos,,co2e,,2042.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174979,0.174979,,,,,
BAU,,,Otros_cultivos,,co2e,,2043.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174979,0.174979,,,,,
BAU,,,Otros_cultivos,,co2e,,2044.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174979,0.174979,,,,,
BAU,,,Otros_cultivos,,co2e,,2045.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174979,0.174979,,,,,
BAU,,,Otros_cultivos,,co2e,,2046.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174979,0.174979,,,,,
BAU,,,Otros_cultivos,,co2e,,2047.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174979,0.174979,,,,,
BAU,,,Otros_cultivos,,co2e,,2048.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174979,0.174979,,,,,
BAU,,,Otros_cultivos,,co2e,,2049.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174979,0.174979,,,,,
BAU,,,Otros_cultivos,,co2e,,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174979,0.174979,,,,,
BAU,,,deforestacion_latifoleado,,co2e,,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.69658,9.69658,,,,,
BAU,,,deforestacion_latifoleado,,co2e,,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.65731,9.65731,,,,,
BAU,,,deforestacion_latifoleado,,co2e,,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.60829,9.60829,,,,,
BAU,,,deforestacion_latifoleado,,co2e,,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.55951,9.55951,,,,,
BAU,,,deforestacion_latifoleado,,co2e,,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.51098,9.51098,,,,,
BAU,,,deforestacion_latifoleado,,co2e,,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4627,9.4627,,,,,
BAU,,,deforestacion_latifoleado,,co2e,,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.41466,9.41466,,,,,
BAU,,,deforestacion_latifoleado,,co2e,,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.36686,9.36686,,,,,
BAU,,,deforestacion_latifoleado,,co2e,,2024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.31931,9.31931,,,,,
BAU,,,deforestacion_latifoleado,,co2e,,2025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.272,9.272,,,,,
BAU,,,deforestacion_latifoleado,,co2e,,2026.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.22493,9.22493,,,,,
BAU,,,deforestacion_latifoleado,,co2e,,2027.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1781,9.1781,,,,,
BAU,,,deforestacion_latifoleado,,co2e,,2028.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.13151,9.13151,,,,,
BAU,,,deforestacion_latifoleado,,co2e,,2029.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.08515,9.08515,,,,,
BAU,,,deforestacion_latifoleado,,co2e,,2030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.03903,9.03903,,,,,
BAU,,,deforestacion_latifoleado,,co2e,,2031.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.99314,8.99314,,,,,
BAU,,,deforestacion_latifoleado,,co2e,,2032.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.94749,8.94749,,,,,
BAU,,,deforestacion_latifoleado,,co2e,,2033.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.90207,8.90207,,,,,
BAU,,,deforestacion_latifoleado,,co2e,,2034.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.85688,8.85688,,,,,
BAU,,,deforestacion_latifoleado,,co2e,,2035.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.81191,8.81191,,,,,
BAU,,,deforestacion_latifoleado,,co2e,,2036.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.76718,8.76718,,,,,
BAU,,,deforestacion_latifoleado,,co2e,,2037.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.72267,8.72267,,,,,
BAU,,,deforestacion_latifoleado,,co2e,,2038.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.67839,8.67839,,,,,
BAU,,,deforestacion_latifoleado,,co2e,,2039.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.63433,8.63433,,,,,
BAU,,,deforestacion_latifoleado,,co2e,,2040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5905,8.5905,,,,,
BAU,,,deforestacion_latifoleado,,co2e,,2041.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.54689,8.54689,,,,,
BAU,,,deforestacion_latifoleado,,co2e,,2042.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5035,8.5035,,,,,
BAU,,,deforestacion_latifoleado,,co2e,,2043.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.46033,8.46033,,,,,
BAU,,,deforestacion_latifoleado,,co2e,,2044.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.41738,8.41738,,,,,
BAU,,,deforestacion_latifoleado,,co2e,,2045.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.37465,8.37465,,,,,
BAU,,,deforestacion_latifoleado,,co2e,,2046.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33214,8.33214,,,,,
BAU,,,deforestacion_latifoleado,,co2e,,2047.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.28984,8.28984,,,,,
BAU,,,deforestacion_latifoleado,,co2e,,2048.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.24776,8.24776,,,,,
BAU,,,deforestacion_latifoleado,,co2e,,2049.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.20589,8.20589,,,,,
BAU,,,deforestacion_latifoleado,,co2e,,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.16423,8.16423,,,,,
BAU,,,deforestacion_conifero,,co2e,,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0039,1.0039,,,,,
BAU,,,deforestacion_conifero,,co2e,,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999832,0.999832,,,,,
BAU,,,deforestacion_conifero,,co2e,,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.994756,0.994756,,,,,
BAU,,,deforestacion_conifero,,co2e,,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.989706,0.989706,,,,,
BAU,,,deforestacion_conifero,,co2e,,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.984682,0.984682,,,,,
BAU,,,deforestacion_conifero,,co2e,,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.979683,0.979683,,,,,
BAU,,,deforestacion_conifero,,co2e,,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97471,0.97471,,,,,
BAU,,,deforestacion_conifero,,co2e,,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.969762,0.969762,,,,,
BAU,,,deforestacion_conifero,,co2e,,2024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.964839,0.964839,,,,,
BAU,,,deforestacion_conifero,,co2e,,2025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95994,0.95994,,,,,
BAU,,,deforestacion_conifero,,co2e,,2026.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.955067,0.955067,,,,,
BAU,,,deforestacion_conifero,,co2e,,2027.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.950219,0.950219,,,,,
BAU,,,deforestacion_conifero,,co2e,,2028.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.945395,0.945395,,,,,
BAU,,,deforestacion_conifero,,co2e,,2029.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.940596,0.940596,,,,,
BAU,,,deforestacion_conifero,,co2e,,2030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.935821,0.935821,,,,,
BAU,,,deforestacion_conifero,,co2e,,2031.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93107,0.93107,,,,,
BAU,,,deforestacion_conifero,,co2e,,2032.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.926343,0.926343,,,,,
BAU,,,deforestacion_conifero,,co2e,,2033.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.921641,0.921641,,,,,
BAU,,,deforestacion_conifero,,co2e,,2034.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.916962,0.916962,,,,,
BAU,,,deforestacion_conifero,,co2e,,2035.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.912307,0.912307,,,,,
BAU,,,deforestacion_conifero,,co2e,,2036.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.907675,0.907675,,,,,
BAU,,,deforestacion_conifero,,co2e,,2037.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.903068,0.903068,,,,,
BAU,,,deforestacion_conifero,,co2e,,2038.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.898483,0.898483,,,,,
BAU,,,deforestacion_conifero,,co2e,,2039.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.893922,0.893922,,,,,
BAU,,,deforestacion_conifero,,co2e,,2040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.889384,0.889384,,,,,
BAU,,,deforestacion_conifero,,co2e,,2041.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.884869,0.884869,,,,,
BAU,,,deforestacion_conifero,,co2e,,2042.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.880377,0.880377,,,,,
BAU,,,deforestacion_conifero,,co2e,,2043.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.875907,0.875907,,,,,
BAU,,,deforestacion_conifero,,co2e,,2044.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.871461,0.871461,,,,,
BAU,,,deforestacion_conifero,,co2e,,2045.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.867037,0.867037,,,,,
BAU,,,deforestacion_conifero,,co2e,,2046.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.862635,0.862635,,,,,
BAU,,,deforestacion_conifero,,co2e,,2047.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.858256,0.858256,,,,,
BAU,,,deforestacion_conifero,,co2e,,2048.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.853899,0.853899,,,,,
BAU,,,deforestacion_conifero,,co2e,,2049.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.849564,0.849564,,,,,
BAU,,,deforestacion_conifero,,co2e,,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.845251,0.845251,,,,,
BAU,,,deforestacion_mixto,,co2e,,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1344,1.1344,,,,,
BAU,,,deforestacion_mixto,,co2e,,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.12981,1.12981,,,,,
BAU,,,deforestacion_mixto,,co2e,,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.12407,1.12407,,,,,
BAU,,,deforestacion_mixto,,co2e,,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11837,1.11837,,,,,
BAU,,,deforestacion_mixto,,co2e,,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11269,1.11269,,,,,
BAU,,,deforestacion_mixto,,co2e,,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.10704,1.10704,,,,,
BAU,,,deforestacion_mixto,,co2e,,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.10142,1.10142,,,,,
BAU,,,deforestacion_mixto,,co2e,,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09583,1.09583,,,,,
BAU,,,deforestacion_mixto,,co2e,,2024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09027,1.09027,,,,,
BAU,,,deforestacion_mixto,,co2e,,2025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08473,1.08473,,,,,
BAU,,,deforestacion_mixto,,co2e,,2026.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07923,1.07923,,,,,
BAU,,,deforestacion_mixto,,co2e,,2027.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07375,1.07375,,,,,
BAU,,,deforestacion_mixto,,co2e,,2028.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0683,1.0683,,,,,
BAU,,,deforestacion_mixto,,co2e,,2029.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06287,1.06287,,,,,
BAU,,,deforestacion_mixto,,co2e,,2030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05748,1.05748,,,,,
BAU,,,deforestacion_mixto,,co2e,,2031.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05211,1.05211,,,,,
BAU,,,deforestacion_mixto,,co2e,,2032.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04677,1.04677,,,,,
BAU,,,deforestacion_mixto,,co2e,,2033.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04145,1.04145,,,,,
BAU,,,deforestacion_mixto,,co2e,,2034.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03617,1.03617,,,,,
BAU,,,deforestacion_mixto,,co2e,,2035.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03091,1.03091,,,,,
BAU,,,deforestacion_mixto,,co2e,,2036.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.02567,1.02567,,,,,
BAU,,,deforestacion_mixto,,co2e,,2037.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.02047,1.02047,,,,,
BAU,,,deforestacion_mixto,,co2e,,2038.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01529,1.01529,,,,,
BAU,,,deforestacion_mixto,,co2e,,2039.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01013,1.01013,,,,,
BAU,,,deforestacion_mixto,,co2e,,2040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.005,1.005,,,,,
BAU,,,deforestacion_mixto,,co2e,,2041.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999902,0.999902,,,,,
BAU,,,deforestacion_mixto,,co2e,,2042.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.994826,0.994826,,,,,
BAU,,,deforestacion_mixto,,co2e,,2043.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.989775,0.989775,,,,,
BAU,,,deforestacion_mixto,,co2e,,2044.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.984751,0.984751,,,,,
BAU,,,deforestacion_mixto,,co2e,,2045.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.979752,0.979752,,,,,
BAU,,,deforestacion_mixto,,co2e,,2046.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.974778,0.974778,,,,,
BAU,,,deforestacion_mixto,,co2e,,2047.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.969829,0.969829,,,,,
BAU,,,deforestacion_mixto,,co2e,,2048.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.964906,0.964906,,,,,
BAU,,,deforestacion_mixto,,co2e,,2049.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.960008,0.960008,,,,,
BAU,,,deforestacion_mixto,,co2e,,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.955134,0.955134,,,,,
BAU,,,deforestacion_plantacion_conifero,,co2e,,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.73453,0.73453,,,,,
BAU,,,deforestacion_plantacion_conifero,,co2e,,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.767667,0.767667,,,,,
BAU,,,deforestacion_plantacion_conifero,,co2e,,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.800804,0.800804,,,,,
BAU,,,deforestacion_plantacion_conifero,,co2e,,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.833941,0.833941,,,,,
BAU,,,deforestacion_plantacion_conifero,,co2e,,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.867077,0.867077,,,,,
BAU,,,deforestacion_plantacion_conifero,,co2e,,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.900214,0.900214,,,,,
BAU,,,deforestacion_plantacion_conifero,,co2e,,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.933351,0.933351,,,,,
BAU,,,deforestacion_plantacion_conifero,,co2e,,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.966487,0.966487,,,,,
BAU,,,deforestacion_plantacion_conifero,,co2e,,2024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999624,0.999624,,,,,
BAU,,,deforestacion_plantacion_conifero,,co2e,,2025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03276,1.03276,,,,,
BAU,,,deforestacion_plantacion_conifero,,co2e,,2026.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0659,1.0659,,,,,
BAU,,,deforestacion_plantacion_conifero,,co2e,,2027.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09903,1.09903,,,,,
BAU,,,deforestacion_plantacion_conifero,,co2e,,2028.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.13217,1.13217,,,,,
BAU,,,deforestacion_plantacion_conifero,,co2e,,2029.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16531,1.16531,,,,,
BAU,,,deforestacion_plantacion_conifero,,co2e,,2030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19844,1.19844,,,,,
BAU,,,deforestacion_plantacion_conifero,,co2e,,2031.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.23158,1.23158,,,,,
BAU,,,deforestacion_plantacion_conifero,,co2e,,2032.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.26472,1.26472,,,,,
BAU,,,deforestacion_plantacion_conifero,,co2e,,2033.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29785,1.29785,,,,,
BAU,,,deforestacion_plantacion_conifero,,co2e,,2034.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33099,1.33099,,,,,
